Wavelength_nm;Hydrogen (H);Mercury (Hg);Sodium (Na);Neon (Ne);Argon (Ar);Helium (He);Krypton (Kr);Xenon (Xe);Cadmium (Cd);Neon-Argon Mix;Fluorescent 2-band;Fluorescent 3-band;Fluorescent 4-band;LED Violet;LED Blue;LED Cyan;LED Green;LED Yellow;LED Amber;LED Orange;LED Red;LED White Warm;LED White Neutral;LED White Cool;Solar AM1.5G
646.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005927;0.000205;0.000205;0.0;0.0;0.0;0.0;0.0;0.0;0.00294;0.693071;0.328862;0.059112;0.00572;0.868959
646.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005092;0.000161;0.000161;0.0;0.0;0.0;0.0;0.0;0.0;0.0024;0.661078;0.324069;0.057476;0.005471;0.868246
647.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004364;0.000126;0.000126;0.0;0.0;0.0;0.0;0.0;0.0;0.001953;0.628759;0.319316;0.055877;0.005231;0.867531
647.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003733;9.8e-05;9.8e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.001584;0.596309;0.314601;0.054315;0.005001;0.866816
648.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003185;7.6e-05;7.6e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00128;0.563917;0.309927;0.05279;0.00478;0.8661
648.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002712;5.8e-05;5.8e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00103;0.531758;0.305292;0.0513;0.004568;0.865384
649.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002304;4.5e-05;4.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000827;0.5;0.300698;0.049845;0.004364;0.864667
649.5;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;2e-06;0.001953;3.5e-05;3.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000661;0.468794;0.296145;0.048425;0.004169;0.863949
650.0;0.0;0.0;0.0;0.018165;0.0;0.0;0.0;0.0;0.0;0.020617;0.001652;2.6e-05;2.6e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000527;0.438278;0.291632;0.047039;0.003982;0.86323
650.5;0.0;0.0;0.0;0.881043;0.0;0.0;0.0;0.0;0.0;1.0;0.001394;2e-05;2e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000418;0.408576;0.287161;0.045686;0.003802;0.862511
651.0;0.0;0.0;0.0;0.166926;0.0;0.0;0.0;0.0;0.0;0.189465;0.001174;1.5e-05;1.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000331;0.379798;0.282731;0.044366;0.00363;0.861791
651.5;0.0;0.0;0.0;0.000124;0.0;0.0;0.0;0.0;0.0;0.00014;0.000986;1.2e-05;1.2e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000261;0.352038;0.278342;0.043078;0.003465;0.861071
652.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000827;9e-06;9e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.000205;0.325373;0.273995;0.041822;0.003307;0.86035
652.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000692;7e-06;7e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.000161;0.299867;0.26969;0.040597;0.003155;0.859628
653.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000577;5e-06;5e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.000126;0.275571;0.265427;0.039402;0.00301;0.858905
653.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000481;4e-06;4e-06;0.0;0.0;0.0;0.0;0.0;0.0;9.8e-05;0.252519;0.261207;0.038237;0.002871;0.858182
654.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000399;3e-06;3e-06;0.0;0.0;0.0;0.0;0.0;0.0;7.6e-05;0.230733;0.257028;0.037101;0.002738;0.857458
654.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000331;2e-06;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.8e-05;0.210224;0.252893;0.035994;0.002611;0.856734
655.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000274;1e-06;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;4.5e-05;0.19099;0.2488;0.034915;0.002488;0.856008
655.5;0.000814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000226;1e-06;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;3.5e-05;0.17302;0.244749;0.033864;0.002372;0.853118
656.0;0.36281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000186;1e-06;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;2.6e-05;0.156292;0.240741;0.03284;0.00226;0.70501
656.5;0.631688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000153;1e-06;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;0.140777;0.236776;0.031843;0.002153;0.634222
657.0;0.004296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5e-05;0.12644;0.232854;0.030871;0.002051;0.846246
657.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2e-05;0.113239;0.228975;0.029925;0.001953;0.85237
658.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.4e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9e-06;0.101125;0.225139;0.029004;0.00186;0.851647
658.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.8e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7e-06;0.090049;0.221346;0.028108;0.00177;0.850917
659.0;0.0;0.0;0.0;4.1e-05;0.0;0.0;0.0;0.0;0.0;0.0;5.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;0.079957;0.217596;0.027235;0.001685;0.850188
659.5;0.0;0.0;0.0;0.055086;0.0;0.0;0.0;0.0;0.0;0.0;4.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.070793;0.213888;0.026386;0.001603;0.849458
660.0;0.0;0.0;0.0;0.290744;0.0;0.0;0.0;0.0;0.0;0.0;3.6e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.0625;0.210224;0.025559;0.001526;0.848727
660.5;0.0;0.0;0.0;0.005994;0.0;0.0;0.0;0.0;0.0;0.0;2.9e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.055021;0.206603;0.024756;0.001451;0.847996
661.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.048298;0.203024;0.023974;0.00138;0.847264
661.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.042275;0.199488;0.023213;0.001312;0.846532
662.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.036898;0.195995;0.022474;0.001248;0.845799
662.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.032112;0.192545;0.021755;0.001186;0.845066
663.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027867;0.189137;0.021056;0.001127;0.844332
663.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024114;0.185771;0.020377;0.001071;0.843598
664.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020807;0.182448;0.019717;0.001017;0.842863
664.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017902;0.179167;0.019076;0.000966;0.842128
665.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015359;0.175928;0.018453;0.000918;0.841392
665.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013139;0.172731;0.017848;0.000871;0.840656
666.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011208;0.169576;0.01726;0.000827;0.839919
666.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009533;0.166462;0.01669;0.000785;0.839182
667.0;0.0;0.0;0.0;0.000163;0.0;0.000269;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008086;0.16339;0.016136;0.000745;0.838444
667.5;0.0;0.0;0.0;0.072562;0.0;0.119727;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006838;0.160359;0.015598;0.000706;0.837706
668.0;0.0;0.0;0.0;0.126338;0.0;0.208457;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005767;0.157369;0.015076;0.00067;0.836968
668.5;0.0;0.0;0.0;0.000859;0.0;0.001418;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004849;0.15442;0.01457;0.000635;0.836229
669.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004066;0.151512;0.014078;0.000603;0.83549
669.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034;0.148644;0.013601;0.000571;0.83475
670.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002834;0.145816;0.013139;0.000541;0.83401
670.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002356;0.143029;0.012691;0.000513;0.83327
671.0;0.0;0.0;0.0;0.00073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001953;0.140281;0.012256;0.000486;0.832529
671.5;0.0;0.0;0.0;0.107387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001614;0.137572;0.011834;0.00046;0.831788
672.0;0.0;0.0;0.0;0.061678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001331;0.134904;0.011425;0.000436;0.831046
672.5;0.0;0.0;0.0;0.000138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001094;0.132274;0.011029;0.000413;0.830304
673.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000896;0.129682;0.010646;0.000391;0.829562
673.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000732;0.12713;0.010274;0.00037;0.828819
674.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000597;0.124616;0.009913;0.00035;0.828076
674.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000485;0.122139;0.009564;0.000331;0.827333
675.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000393;0.1197;0.009227;0.000313;0.826589
675.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000317;0.117299;0.008899;0.000296;0.825844
676.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000256;0.114935;0.008582;0.00028;0.825099
676.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000205;0.112608;0.008276;0.000265;0.82435
677.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000164;0.110317;0.007979;0.00025;0.823595
677.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000131;0.108062;0.007692;0.000237;0.822825
678.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000105;0.105843;0.007414;0.000224;0.822019
678.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.3e-05;0.10366;0.007145;0.000211;0.821135
679.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.6e-05;0.101512;0.006885;0.0002;0.820095
679.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2e-05;0.099399;0.006633;0.000188;0.818755
680.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1e-05;0.097321;0.00639;0.000178;0.816882
680.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2e-05;0.095276;0.006155;0.000168;0.814125
681.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5e-05;0.093266;0.005927;0.000158;0.81001
681.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-05;0.09129;0.005708;0.00015;0.803972
682.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5e-05;0.089347;0.005495;0.000141;0.795447
682.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2e-05;0.087436;0.00529;0.000133;0.784031
683.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9e-06;0.085559;0.005092;0.000126;0.769683
683.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7e-06;0.083713;0.0049;0.000118;0.752922
684.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5e-06;0.0819;0.004715;0.000112;0.734926
684.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4e-06;0.080118;0.004537;0.000105;0.717474
685.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3e-06;0.078367;0.004364;9.9e-05;0.702679
685.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.076647;0.004198;9.3e-05;0.692564
686.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2e-06;0.074958;0.004037;8.8e-05;0.68856
686.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.073299;0.003882;8.3e-05;0.629048
687.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.071669;0.003733;7.8e-05;0.673549
687.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.07007;0.003588;7.3e-05;0.713429
688.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-06;0.068499;0.003449;6.9e-05;0.729404
688.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.066957;0.003315;6.5e-05;0.745848
689.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.065443;0.003185;6.1e-05;0.761001
689.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.063958;0.00306;5.8e-05;0.773704
690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.00294;5.4e-05;0.783459
690.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06107;0.002824;5.1e-05;0.790321
691.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.059666;0.002712;4.8e-05;0.794698
691.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.058289;0.002604;4.5e-05;0.797154
692.0;0.0;0.0;0.0;4.9e-05;0.0;0.0;0.0;0.0;0.0;6.3e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056939;0.0025;4.2e-05;0.798251
692.5;0.0;0.0;0.0;0.066771;0.0;0.0;0.0;0.0;0.0;0.085259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.055614;0.0024;4e-05;0.798455
693.0;0.0;0.0;0.0;0.352417;0.0;0.0;0.0;0.0;0.0;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.054315;0.002304;3.7e-05;0.798109
693.5;0.0;0.0;0.0;0.007266;0.0;0.0;0.0;0.0;0.0;0.009278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.053041;0.002211;3.5e-05;0.797437
694.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051793;0.002122;3.3e-05;0.796576
694.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.050568;0.002036;3.1e-05;0.795598
695.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.049368;0.001953;2.9e-05;0.794538
695.5;0.0;0.0;0.0;0.0;5e-06;0.0;0.0;0.0;0.0;7e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048192;0.001873;2.7e-05;0.793407
696.0;0.0;0.0;0.0;0.0;0.020918;0.0;0.0;0.0;0.0;0.027932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047039;0.001797;2.6e-05;0.792209
696.5;0.0;0.0;0.0;0.0;0.334689;0.0;0.0;0.0;0.0;0.446915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045909;0.001723;2.4e-05;0.790938
697.0;0.0;0.0;0.0;0.0;0.020918;0.0;0.0;0.0;0.0;0.027932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.044802;0.001652;2.2e-05;0.789588
697.5;0.0;0.0;0.0;0.0;5e-06;0.0;0.0;0.0;0.0;7e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043718;0.001584;2.1e-05;0.78815
698.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.042656;0.001518;2e-05;0.786614
698.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041615;0.001455;1.9e-05;0.784971
699.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.040597;0.001394;1.7e-05;0.783209
699.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.039599;0.001336;1.6e-05;0.781317
700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.038622;0.00128;1.5e-05;0.779285
700.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.037665;0.001226;1.4e-05;0.776668
701.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036729;0.001174;1.3e-05;0.773889
701.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.035812;0.001124;1.3e-05;0.770938
702.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034915;0.001076;1.2e-05;0.767804
702.5;0.0;0.0;0.0;0.003566;0.0;0.0;0.0;0.0;0.0;0.003901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034037;0.00103;1.1e-05;0.764476
703.0;0.0;0.0;0.0;0.524301;0.0;0.0;0.0;0.0;0.0;0.573582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033178;0.000986;1e-05;0.760945
703.5;0.0;0.0;0.0;0.301132;0.0;0.0;0.0;0.0;0.0;0.329436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032338;0.000944;1e-05;0.757203
704.0;0.0;0.0;0.0;0.000676;0.0;0.0;0.0;0.0;0.0;0.000739;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.031516;0.000903;9e-06;0.753242
704.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030712;0.000864;8e-06;0.749058
705.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029925;0.000827;8e-06;0.744646
705.5;0.0;0.0;0.0;0.0;0.0;4e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029156;0.000791;7e-06;0.740006
706.0;0.0;0.0;0.0;0.0;0.001246;0.016611;0.0;0.0;0.0;0.001707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028404;0.000756;7e-06;0.735137
706.5;0.0;0.0;0.0;0.0;0.18319;0.265782;0.0;0.0;0.0;0.250942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027668;0.000723;6e-06;0.730044
707.0;0.0;0.0;0.0;0.0;0.105215;0.016611;0.0;0.0;0.0;0.144128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026949;0.000692;6e-06;0.724732
