Wavelength_nm;Hydrogen (H);Mercury (Hg);Sodium (Na);Neon (Ne);Argon (Ar);Helium (He);Krypton (Kr);Xenon (Xe);Cadmium (Cd);Neon-Argon Mix;Fluorescent 2-band;Fluorescent 3-band;Fluorescent 4-band;LED Violet;LED Blue;LED Cyan;LED Green;LED Yellow;LED Amber;LED Orange;LED Red;LED White Warm;LED White Neutral;LED White Cool;Solar AM1.5G;Incandescent 2700K;Tungsten 2856K (Illuminant A);Halogen 3000K;Halogen 3200K;Cadmium-Mercury (Cd/Hg);Mercury-Argon (Hg/Ar);Mercury-Neon (Hg/Ne);Neon-Argon (Ne/Ar);Argon-Krypton (Ar/Kr);Mercury-Cadmium-Argon (Hg/Cd/Ar);Mercury-Neon-Argon (Hg/Ne/Ar)
949.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.202879;0.962551;0.989035;0.99925;0.994784;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.206817;0.962872;0.989209;0.999294;0.994668;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.210823;0.963192;0.989381;0.999337;0.99455;0.0;0.0;0.0;0.0;0.0;0.0;0.0
951.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.214882;0.96351;0.989551;0.999379;0.994432;0.0;0.0;0.0;0.0;0.0;0.0;0.0
951.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.218977;0.963826;0.98972;0.999419;0.994312;0.0;0.0;0.0;0.0;0.0;0.0;0.0
952.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.223094;0.964142;0.989887;0.999458;0.994191;0.0;0.0;0.0;0.0;0.0;0.0;0.0
952.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.227216;0.964455;0.990053;0.999496;0.994069;0.0;0.0;0.0;0.0;0.0;0.0;0.0
953.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.231331;0.964767;0.990218;0.999532;0.993945;0.0;0.0;0.0;0.0;0.0;0.0;0.0
953.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.235424;0.965078;0.990381;0.999567;0.993821;0.0;0.0;0.0;0.0;0.0;0.0;0.0
954.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.239481;0.965386;0.990543;0.9996;0.993695;0.0;0.0;0.0;0.0;0.0;0.0;0.0
954.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.243491;0.965694;0.990703;0.999632;0.993569;0.0;0.0;0.0;0.0;0.0;0.0;0.0
955.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.247441;0.966;0.990861;0.999663;0.993441;0.0;0.0;0.0;0.0;0.0;0.0;0.0
955.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.251321;0.966304;0.991019;0.999692;0.993311;0.0;0.0;0.0;0.0;0.0;0.0;0.0
956.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.255121;0.966607;0.991174;0.99972;0.993181;0.0;0.0;0.0;0.0;0.0;0.0;0.0
956.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.258832;0.966909;0.991329;0.999747;0.99305;0.0;0.0;0.0;0.0;0.0;0.0;0.0
957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.262445;0.967208;0.991482;0.999772;0.992917;0.0;0.0;0.0;0.0;0.0;0.0;0.0
957.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.265952;0.967507;0.991633;0.999796;0.992783;0.0;0.0;0.0;0.0;0.0;0.0;0.0
958.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.269348;0.967804;0.991783;0.999818;0.992649;0.0;0.0;0.0;0.0;0.0;0.0;0.0
958.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.272627;0.968099;0.991931;0.99984;0.992513;0.0;0.0;0.0;0.0;0.0;0.0;0.0
959.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.275783;0.968393;0.992079;0.99986;0.992375;0.0;0.0;0.0;0.0;0.0;0.0;0.0
959.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.278812;0.968685;0.992224;0.999878;0.992237;0.0;0.0;0.0;0.0;0.0;0.0;0.0
960.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.281712;0.968976;0.992368;0.999895;0.992098;0.0;0.0;0.0;0.0;0.0;0.0;0.0
960.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28448;0.969265;0.992511;0.999911;0.991957;0.0;0.0;0.0;0.0;0.0;0.0;0.0
961.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.287114;0.969553;0.992652;0.999926;0.991816;0.0;0.0;0.0;0.0;0.0;0.0;0.0
961.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.289614;0.96984;0.992792;0.999939;0.991673;0.0;0.0;0.0;0.0;0.0;0.0;0.0
962.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.291978;0.970124;0.992931;0.999951;0.991529;0.0;0.0;0.0;0.0;0.0;0.0;0.0
962.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.294208;0.970408;0.993068;0.999962;0.991384;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.296304;0.97069;0.993203;0.999971;0.991238;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.298267;0.97097;0.993338;0.999979;0.991091;0.0;0.0;0.0;0.0;0.0;0.0;0.0
964.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3001;0.971249;0.99347;0.999986;0.990942;0.0;0.0;0.0;0.0;0.0;0.0;0.0
964.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.301804;0.971526;0.993602;0.999991;0.990793;0.0;0.0;0.0;0.0;0.0;0.0;0.0
965.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.303383;0.971802;0.993732;0.999995;0.990643;0.0;0.0;0.0;0.0;0.0;0.0;0.0
965.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30484;0.972077;0.99386;0.999998;0.990491;0.0;0.0;0.0;0.0;0.0;0.0;0.0
966.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.306179;0.97235;0.993987;1.0;0.990338;0.0;0.0;0.0;0.0;0.0;0.0;0.0
966.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.307402;0.972621;0.994113;1.0;0.990185;0.0;0.0;0.0;0.0;0.0;0.0;0.0
967.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.308514;0.972891;0.994237;0.999999;0.99003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
967.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.309519;0.97316;0.99436;0.999997;0.989874;0.0;0.0;0.0;0.0;0.0;0.0;0.0
968.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.310421;0.973427;0.994482;0.999993;0.989717;0.0;0.0;0.0;0.0;0.0;0.0;0.0
968.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.311225;0.973693;0.994602;0.999988;0.989559;0.0;0.0;0.0;0.0;0.0;0.0;0.0
969.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.311935;0.973957;0.994721;0.999982;0.989399;0.0;0.0;0.0;0.0;0.0;0.0;0.0
969.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.312556;0.974219;0.994838;0.999974;0.989239;0.0;0.0;0.0;0.0;0.0;0.0;0.0
970.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.313091;0.974481;0.994954;0.999966;0.989078;0.0;0.0;0.0;0.0;0.0;0.0;0.0
970.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.313546;0.97474;0.995068;0.999956;0.988916;0.0;0.0;0.0;0.0;0.0;0.0;0.0
971.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.313925;0.974999;0.995182;0.999944;0.988752;0.0;0.0;0.0;0.0;0.0;0.0;0.0
971.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314232;0.975256;0.995293;0.999932;0.988588;0.0;0.0;0.0;0.0;0.0;0.0;0.0
972.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314472;0.975511;0.995404;0.999918;0.988422;0.0;0.0;0.0;0.0;0.0;0.0;0.0
972.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314648;0.975765;0.995513;0.999903;0.988255;0.0;0.0;0.0;0.0;0.0;0.0;0.0
973.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314765;0.976017;0.99562;0.999886;0.988088;0.0;0.0;0.0;0.0;0.0;0.0;0.0
973.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314827;0.976268;0.995727;0.999869;0.987919;0.0;0.0;0.0;0.0;0.0;0.0;0.0
974.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314838;0.976518;0.995832;0.99985;0.987749;0.0;0.0;0.0;0.0;0.0;0.0;0.0
974.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3148;0.976766;0.995935;0.99983;0.987579;0.0;0.0;0.0;0.0;0.0;0.0;0.0
975.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314718;0.977013;0.996037;0.999809;0.987407;0.0;0.0;0.0;0.0;0.0;0.0;0.0
975.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314596;0.977258;0.996138;0.999786;0.987234;0.0;0.0;0.0;0.0;0.0;0.0;0.0
976.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314435;0.977502;0.996238;0.999762;0.98706;0.0;0.0;0.0;0.0;0.0;0.0;0.0
976.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314239;0.977744;0.996336;0.999737;0.986885;0.0;0.0;0.0;0.0;0.0;0.0;0.0
977.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.314011;0.977985;0.996432;0.999711;0.986709;0.0;0.0;0.0;0.0;0.0;0.0;0.0
977.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.313754;0.978225;0.996528;0.999683;0.986532;0.0;0.0;0.0;0.0;0.0;0.0;0.0
978.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.313471;0.978463;0.996622;0.999654;0.986354;0.0;0.0;0.0;0.0;0.0;0.0;0.0
978.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.313162;0.9787;0.996714;0.999624;0.986175;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.312832;0.978935;0.996806;0.999593;0.985995;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.312481;0.979169;0.996896;0.999561;0.985814;0.0;0.0;0.0;0.0;0.0;0.0;0.0
980.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.312111;0.979401;0.996984;0.999527;0.985632;0.0;0.0;0.0;0.0;0.0;0.0;0.0
980.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.311726;0.979632;0.997072;0.999492;0.985449;0.0;0.0;0.0;0.0;0.0;0.0;0.0
981.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.311325;0.979861;0.997158;0.999456;0.985265;0.0;0.0;0.0;0.0;0.0;0.0;0.0
981.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.310911;0.980089;0.997242;0.999419;0.98508;0.0;0.0;0.0;0.0;0.0;0.0;0.0
982.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.310485;0.980316;0.997326;0.99938;0.984894;0.0;0.0;0.0;0.0;0.0;0.0;0.0
982.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.310048;0.980541;0.997408;0.99934;0.984707;0.0;0.0;0.0;0.0;0.0;0.0;0.0
983.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.309602;0.980765;0.997488;0.9993;0.984519;0.0;0.0;0.0;0.0;0.0;0.0;0.0
983.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.309147;0.980988;0.997568;0.999257;0.98433;0.0;0.0;0.0;0.0;0.0;0.0;0.0
984.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.308685;0.981209;0.997646;0.999214;0.98414;0.0;0.0;0.0;0.0;0.0;0.0;0.0
984.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.308216;0.981428;0.997722;0.999169;0.983949;0.0;0.0;0.0;0.0;0.0;0.0;0.0
985.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.307742;0.981647;0.997798;0.999124;0.983757;0.0;0.0;0.0;0.0;0.0;0.0;0.0
985.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.307262;0.981863;0.997872;0.999077;0.983564;0.0;0.0;0.0;0.0;0.0;0.0;0.0
986.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.306778;0.982079;0.997944;0.999029;0.98337;0.0;0.0;0.0;0.0;0.0;0.0;0.0
986.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30629;0.982293;0.998016;0.998979;0.983175;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.305799;0.982505;0.998086;0.998929;0.982979;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.305305;0.982717;0.998155;0.998877;0.982782;0.0;0.0;0.0;0.0;0.0;0.0;0.0
988.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.304808;0.982927;0.998222;0.998825;0.982584;0.0;0.0;0.0;0.0;0.0;0.0;0.0
988.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30431;0.983135;0.998289;0.99877;0.982386;0.0;0.0;0.0;0.0;0.0;0.0;0.0
989.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30381;0.983342;0.998353;0.998715;0.982186;0.0;0.0;0.0;0.0;0.0;0.0;0.0
989.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.303309;0.983548;0.998417;0.998659;0.981985;0.0;0.0;0.0;0.0;0.0;0.0;0.0
990.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.302806;0.983752;0.998479;0.998601;0.981783;0.0;0.0;0.0;0.0;0.0;0.0;0.0
990.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.302303;0.983955;0.99854;0.998543;0.981581;0.0;0.0;0.0;0.0;0.0;0.0;0.0
991.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.301799;0.984156;0.9986;0.998483;0.981377;0.0;0.0;0.0;0.0;0.0;0.0;0.0
991.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.301295;0.984356;0.998659;0.998422;0.981173;0.0;0.0;0.0;0.0;0.0;0.0;0.0
992.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.300791;0.984555;0.998716;0.99836;0.980967;0.0;0.0;0.0;0.0;0.0;0.0;0.0
992.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.300286;0.984753;0.998772;0.998297;0.980761;0.0;0.0;0.0;0.0;0.0;0.0;0.0
993.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.299782;0.984949;0.998826;0.998232;0.980554;0.0;0.0;0.0;0.0;0.0;0.0;0.0
